Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name,Daily_Return,Volatility_20d
1990-02-21 00:00:00-05:00,327.9100036621094,328.1700134277344,324.4700012207031,327.6700134277344,159240000,0.0,0.0,^GSPC,S&P 500 Index,-0.0009755688166336318,0.008225092850617921
1990-02-22 00:00:00-05:00,327.6700134277344,330.9800109863281,325.70001220703125,325.70001220703125,184320000,0.0,0.0,^GSPC,S&P 500 Index,-0.006012149845800896,0.008279907956197869
1990-02-23 00:00:00-05:00,325.70001220703125,326.1499938964844,322.1000061035156,324.1499938964844,148490000,0.0,0.0,^GSPC,S&P 500 Index,-0.004759036697737695,0.00785520290233992
1990-02-26 00:00:00-05:00,324.1600036621094,328.6700134277344,323.9800109863281,328.6700134277344,148900000,0.0,0.0,^GSPC,S&P 500 Index,0.013944222169855802,0.008469911297940122
1990-02-27 00:00:00-05:00,328.67999267578125,331.94000244140625,328.4700012207031,330.260009765625,152590000,0.0,0.0,^GSPC,S&P 500 Index,0.004837667791193878,0.008505467174964363
1990-02-28 00:00:00-05:00,330.260009765625,333.4800109863281,330.1600036621094,331.8900146484375,184400000,0.0,0.0,^GSPC,S&P 500 Index,0.004935519998225724,0.008355214744204099
1990-03-01 00:00:00-05:00,331.8900146484375,334.3999938964844,331.0799865722656,332.739990234375,157930000,0.0,0.0,^GSPC,S&P 500 Index,0.0025610158438718056,0.00728535380562826
1990-03-02 00:00:00-05:00,332.739990234375,335.5400085449219,332.7200012207031,335.5400085449219,164330000,0.0,0.0,^GSPC,S&P 500 Index,0.008415033938585559,0.007481249761099401
1990-03-05 00:00:00-05:00,335.5400085449219,336.3800048828125,333.489990234375,333.739990234375,140110000,0.0,0.0,^GSPC,S&P 500 Index,-0.005364541529198519,0.007497083443773856
1990-03-06 00:00:00-05:00,333.739990234375,337.92999267578125,333.57000732421875,337.92999267578125,143640000,0.0,0.0,^GSPC,S&P 500 Index,0.012554690969049709,0.00796076917627009
1990-03-07 00:00:00-05:00,337.92999267578125,338.8399963378906,336.3299865722656,336.95001220703125,163580000,0.0,0.0,^GSPC,S&P 500 Index,-0.0028999511436980097,0.00781811185060906
1990-03-08 00:00:00-05:00,336.95001220703125,340.6600036621094,336.95001220703125,340.2699890136719,170900000,0.0,0.0,^GSPC,S&P 500 Index,0.00985302474065719,0.007643025693232622
1990-03-09 00:00:00-05:00,340.1199951171875,340.2699890136719,336.8399963378906,337.92999267578125,150410000,0.0,0.0,^GSPC,S&P 500 Index,-0.00687688133964881,0.007812109991231152
1990-03-12 00:00:00-05:00,337.92999267578125,339.0799865722656,336.1400146484375,338.6700134277344,114790000,0.0,0.0,^GSPC,S&P 500 Index,0.002189864078336212,0.00781394337799016
1990-03-13 00:00:00-05:00,338.6700134277344,338.6700134277344,335.3599853515625,336.0,145440000,0.0,0.0,^GSPC,S&P 500 Index,-0.007883820007300701,0.00762624051224011
1990-03-14 00:00:00-05:00,336.0,337.6300048828125,334.92999267578125,336.8699951171875,145060000,0.0,0.0,^GSPC,S&P 500 Index,0.0025892711821056125,0.007623013621903269
1990-03-15 00:00:00-05:00,336.8699951171875,338.9100036621094,336.8699951171875,338.07000732421875,144410000,0.0,0.0,^GSPC,S&P 500 Index,0.0035622412931546332,0.007632312331844185
1990-03-16 00:00:00-05:00,338.07000732421875,341.9100036621094,338.07000732421875,341.9100036621094,222520000,0.0,0.0,^GSPC,S&P 500 Index,0.011358583295465019,0.007797425517698915
1990-03-19 00:00:00-05:00,341.9100036621094,343.760009765625,339.1199951171875,343.5299987792969,142300000,0.0,0.0,^GSPC,S&P 500 Index,0.004738074639045742,0.007627635201475602
1990-03-20 00:00:00-05:00,343.5299987792969,344.489990234375,340.8699951171875,341.57000732421875,177320000,0.0,0.0,^GSPC,S&P 500 Index,-0.005705444828814854,0.006899895312742136
1990-03-21 00:00:00-05:00,341.57000732421875,342.3399963378906,339.55999755859375,339.739990234375,130990000,0.0,0.0,^GSPC,S&P 500 Index,-0.005357663291867154,0.007068644292814415
1990-03-22 00:00:00-05:00,339.739990234375,339.7699890136719,333.6199951171875,335.69000244140625,175930000,0.0,0.0,^GSPC,S&P 500 Index,-0.011920845085604426,0.007522726297102203
1990-03-23 00:00:00-05:00,335.69000244140625,337.5799865722656,335.69000244140625,337.2200012207031,132070000,0.0,0.0,^GSPC,S&P 500 Index,0.004557772850455777,0.007399689698473361
1990-03-26 00:00:00-05:00,337.2200012207031,339.739990234375,337.2200012207031,337.6300048828125,116110000,0.0,0.0,^GSPC,S&P 500 Index,0.0012158343533159588,0.006845338118789189
1990-03-27 00:00:00-05:00,337.6300048828125,341.5,337.0299987792969,341.5,131610000,0.0,0.0,^GSPC,S&P 500 Index,0.011462236949381088,0.007174426697346772
1990-03-28 00:00:00-05:00,341.5,342.5799865722656,340.6000061035156,342.0,142300000,0.0,0.0,^GSPC,S&P 500 Index,0.0014641288433381305,0.007133887032419997
1990-03-29 00:00:00-05:00,342.0,342.07000732421875,339.7699890136719,340.7900085449219,132190000,0.0,0.0,^GSPC,S&P 500 Index,-0.0035379867107547813,0.007217168325306231
1990-03-30 00:00:00-05:00,340.7900085449219,341.4100036621094,338.2099914550781,339.94000244140625,139340000,0.0,0.0,^GSPC,S&P 500 Index,-0.0024942224895175835,0.007055248354417325
1990-04-02 00:00:00-04:00,339.94000244140625,339.94000244140625,336.3299865722656,338.70001220703125,124360000,0.0,0.0,^GSPC,S&P 500 Index,-0.003647673782048444,0.006988017461458758
1990-04-03 00:00:00-04:00,338.70001220703125,343.760009765625,338.70001220703125,343.6400146484375,154310000,0.0,0.0,^GSPC,S&P 500 Index,0.01458518530665609,0.00718047766143284
1990-04-04 00:00:00-04:00,343.6400146484375,344.1199951171875,340.3999938964844,341.0899963378906,159530000,0.0,0.0,^GSPC,S&P 500 Index,-0.007420609364004571,0.0073737041881257685
1990-04-05 00:00:00-04:00,341.0899963378906,342.8500061035156,340.6300048828125,340.7300109863281,144170000,0.0,0.0,^GSPC,S&P 500 Index,-0.0010553969785905837,0.007052541264221432
1990-04-06 00:00:00-04:00,340.7300109863281,341.7300109863281,338.94000244140625,340.0799865722656,137490000,0.0,0.0,^GSPC,S&P 500 Index,-0.0019077404194037806,0.006879550497600212
1990-04-09 00:00:00-04:00,340.0799865722656,341.8299865722656,339.8800048828125,341.3699951171875,114970000,0.0,0.0,^GSPC,S&P 500 Index,0.0037932503994844158,0.006911515186027035
1990-04-10 00:00:00-04:00,341.3699951171875,342.4100036621094,340.6199951171875,342.07000732421875,136020000,0.0,0.0,^GSPC,S&P 500 Index,0.0020505967631716526,0.006634786240312169
1990-04-11 00:00:00-04:00,342.07000732421875,343.0,341.260009765625,341.9200134277344,141080000,0.0,0.0,^GSPC,S&P 500 Index,-0.0004384888861133085,0.006629149037585116
1990-04-12 00:00:00-04:00,341.9200134277344,344.7900085449219,341.9100036621094,344.3399963378906,142470000,0.0,0.0,^GSPC,S&P 500 Index,0.007077628729292629,0.00675267160832656
1990-04-16 00:00:00-04:00,344.3399963378906,347.29998779296875,344.1000061035156,344.739990234375,142810000,0.0,0.0,^GSPC,S&P 500 Index,0.001161624849678633,0.006294081615301246
1990-04-17 00:00:00-04:00,344.739990234375,345.19000244140625,342.05999755859375,344.67999267578125,127990000,0.0,0.0,^GSPC,S&P 500 Index,-0.0001740371302817456,0.0062124775493594235
1990-04-18 00:00:00-04:00,344.67999267578125,345.3299865722656,340.1099853515625,340.7200012207031,147130000,0.0,0.0,^GSPC,S&P 500 Index,-0.01148889270983311,0.00662220109507789
1990-04-19 00:00:00-04:00,340.7200012207031,340.7200012207031,337.5899963378906,338.0899963378906,152930000,0.0,0.0,^GSPC,S&P 500 Index,-0.007718962413095665,0.006740788637877476
1990-04-20 00:00:00-04:00,338.0899963378906,338.5199890136719,333.4100036621094,335.1199951171875,174260000,0.0,0.0,^GSPC,S&P 500 Index,-0.008784646848097988,0.006485974699373302
1990-04-23 00:00:00-04:00,335.1199951171875,335.1199951171875,330.0899963378906,331.04998779296875,136150000,0.0,0.0,^GSPC,S&P 500 Index,-0.01214492535068079,0.006920200725692744
1990-04-24 00:00:00-04:00,331.04998779296875,332.9700012207031,329.7099914550781,330.3599853515625,137360000,0.0,0.0,^GSPC,S&P 500 Index,-0.002084284751092569,0.006906421869076727
1990-04-25 00:00:00-04:00,330.3599853515625,332.739990234375,330.3599853515625,332.0299987792969,133480000,0.0,0.0,^GSPC,S&P 500 Index,0.005055132285337605,0.0064266891746954016
1990-04-26 00:00:00-04:00,332.0299987792969,333.760009765625,330.6700134277344,332.9200134277344,141330000,0.0,0.0,^GSPC,S&P 500 Index,0.0026805248071246623,0.006460742064474201
1990-04-27 00:00:00-04:00,332.9200134277344,333.57000732421875,328.7099914550781,329.1099853515625,130630000,0.0,0.0,^GSPC,S&P 500 Index,-0.011444274668092058,0.006834372553981113
1990-04-30 00:00:00-04:00,329.1099853515625,331.30999755859375,327.760009765625,330.79998779296875,122750000,0.0,0.0,^GSPC,S&P 500 Index,0.005135068872495374,0.0069997997062006745
1990-05-01 00:00:00-04:00,330.79998779296875,332.8299865722656,330.79998779296875,332.25,149020000,0.0,0.0,^GSPC,S&P 500 Index,0.004383350243467143,0.007090133551590288
1990-05-02 00:00:00-04:00,332.25,334.4800109863281,332.1499938964844,334.4800109863281,141610000,0.0,0.0,^GSPC,S&P 500 Index,0.006711846459979354,0.006364362559313477
1990-05-03 00:00:00-04:00,334.4800109863281,337.0199890136719,334.4700012207031,335.57000732421875,145560000,0.0,0.0,^GSPC,S&P 500 Index,0.003258778707512011,0.006273881285970954
1990-05-04 00:00:00-04:00,335.5799865722656,338.4599914550781,335.1700134277344,338.3900146484375,140550000,0.0,0.0,^GSPC,S&P 500 Index,0.00840363340783945,0.006601337765432627
1990-05-07 00:00:00-04:00,338.3900146484375,341.07000732421875,338.1099853515625,340.5299987792969,132760000,0.0,0.0,^GSPC,S&P 500 Index,0.006324016780112851,0.0067522747888265
1990-05-08 00:00:00-04:00,340.5299987792969,342.0299987792969,340.1700134277344,342.010009765625,144230000,0.0,0.0,^GSPC,S&P 500 Index,0.004346198548244029,0.006769355631506473
1990-05-09 00:00:00-04:00,342.010009765625,343.0799865722656,340.8999938964844,342.8599853515625,152220000,0.0,0.0,^GSPC,S&P 500 Index,0.002485235992127688,0.006776588748105575
1990-05-10 00:00:00-04:00,342.8699951171875,344.9800109863281,342.7699890136719,343.82000732421875,158460000,0.0,0.0,^GSPC,S&P 500 Index,0.0028000408728707793,0.0068007572162849615
1990-05-11 00:00:00-04:00,343.82000732421875,352.30999755859375,343.82000732421875,352.0,234040000,0.0,0.0,^GSPC,S&P 500 Index,0.0237914970086881,0.008493745393213185
1990-05-14 00:00:00-04:00,352.0,358.4100036621094,351.95001220703125,354.75,225410000,0.0,0.0,^GSPC,S&P 500 Index,0.0078125,0.008624045762047334
1990-05-15 00:00:00-04:00,354.75,355.0899963378906,352.8399963378906,354.2799987792969,165730000,0.0,0.0,^GSPC,S&P 500 Index,-0.0013248801147375255,0.008639399979822928
1990-05-16 00:00:00-04:00,354.2699890136719,354.67999267578125,351.95001220703125,354.0,159810000,0.0,0.0,^GSPC,S&P 500 Index,-0.000790331885123785,0.008113944237602803
1990-05-17 00:00:00-04:00,354.0,356.9200134277344,354.0,354.4700012207031,164770000,0.0,0.0,^GSPC,S&P 500 Index,0.0013276870641332206,0.007792663884360161
1990-05-18 00:00:00-04:00,354.4700012207031,354.6400146484375,352.5199890136719,354.6400146484375,162520000,0.0,0.0,^GSPC,S&P 500 Index,0.0004796271254234874,0.007356130074552161
1990-05-21 00:00:00-04:00,354.6400146484375,359.07000732421875,353.7799987792969,358.0,166280000,0.0,0.0,^GSPC,S&P 500 Index,0.009474354874740687,0.00658290713135877
1990-05-22 00:00:00-04:00,358.0,360.5,356.0899963378906,358.42999267578125,203350000,0.0,0.0,^GSPC,S&P 500 Index,0.0012010968597242488,0.006464559683778506
1990-05-23 00:00:00-04:00,358.42999267578125,359.2900085449219,356.989990234375,359.2900085449219,172330000,0.0,0.0,^GSPC,S&P 500 Index,0.0023993970558109368,0.0064712999527376
1990-05-24 00:00:00-04:00,359.2900085449219,359.55999755859375,357.8699951171875,358.4100036621094,155140000,0.0,0.0,^GSPC,S&P 500 Index,-0.0024492884908667856,0.006625047807083326
1990-05-25 00:00:00-04:00,358.4100036621094,358.4100036621094,354.32000732421875,354.5799865722656,120250000,0.0,0.0,^GSPC,S&P 500 Index,-0.01068613334089441,0.006535297952351199
1990-05-29 00:00:00-04:00,354.5799865722656,360.6499938964844,354.54998779296875,360.6499938964844,137410000,0.0,0.0,^GSPC,S&P 500 Index,0.01711886613482516,0.00718558338716028
1990-05-30 00:00:00-04:00,360.6499938964844,362.260009765625,360.0,360.8599853515625,199540000,0.0,0.0,^GSPC,S&P 500 Index,0.0005822583075889565,0.007234848300577066
1990-05-31 00:00:00-04:00,360.8599853515625,361.8399963378906,360.2300109863281,361.2300109863281,165690000,0.0,0.0,^GSPC,S&P 500 Index,0.0010253994618028006,0.007241155562428413
1990-06-01 00:00:00-04:00,361.260009765625,363.5199890136719,361.2099914550781,363.1600036621094,187860000,0.0,0.0,^GSPC,S&P 500 Index,0.005342835913636934,0.007246753645687944
1990-06-04 00:00:00-04:00,363.1600036621094,367.8500061035156,362.42999267578125,367.3999938964844,175520000,0.0,0.0,^GSPC,S&P 500 Index,0.011675267627544006,0.00738734985309169
1990-06-05 00:00:00-04:00,367.3999938964844,368.7799987792969,365.489990234375,366.6400146484375,199720000,0.0,0.0,^GSPC,S&P 500 Index,-0.002068533643636905,0.007494748604270501
1990-06-06 00:00:00-04:00,366.6400146484375,366.6400146484375,364.4200134277344,364.9599914550781,164030000,0.0,0.0,^GSPC,S&P 500 Index,-0.0045822145053379115,0.00771850289113855
1990-06-07 00:00:00-04:00,365.9200134277344,365.9200134277344,361.6000061035156,363.1499938964844,160360000,0.0,0.0,^GSPC,S&P 500 Index,-0.004959441037296619,0.007935353801739398
1990-06-08 00:00:00-04:00,363.1499938964844,363.489990234375,357.67999267578125,358.7099914550781,142600000,0.0,0.0,^GSPC,S&P 500 Index,-0.012226359675148069,0.008627341926129895
1990-06-11 00:00:00-04:00,358.7099914550781,361.6300048828125,357.70001220703125,361.6300048828125,119550000,0.0,0.0,^GSPC,S&P 500 Index,0.008140318076699238,0.007143992145156973
1990-06-12 00:00:00-04:00,361.6300048828125,367.2699890136719,361.1499938964844,366.25,157100000,0.0,0.0,^GSPC,S&P 500 Index,0.012775475084498611,0.007458649096328968
1990-06-13 00:00:00-04:00,366.25,367.0899963378906,364.510009765625,364.8999938964844,158910000,0.0,0.0,^GSPC,S&P 500 Index,-0.0036860234908276945,0.007526141731673011
1990-06-14 00:00:00-04:00,364.8999938964844,364.8999938964844,361.6400146484375,362.8999938964844,135770000,0.0,0.0,^GSPC,S&P 500 Index,-0.005480953777618813,0.007673075240877247
1990-06-15 00:00:00-04:00,362.8900146484375,363.1400146484375,360.7099914550781,362.9100036621094,205130000,0.0,0.0,^GSPC,S&P 500 Index,2.7582710921292275e-05,0.007678067949880426
1990-06-18 00:00:00-04:00,362.9100036621094,362.9100036621094,356.8800048828125,356.8800048828125,133470000,0.0,0.0,^GSPC,S&P 500 Index,-0.01661568630913568,0.008652794090521332
1990-06-19 00:00:00-04:00,356.8800048828125,358.8999938964844,356.17999267578125,358.4700012207031,134930000,0.0,0.0,^GSPC,S&P 500 Index,0.0044552687629915155,0.008444524881327294
1990-06-20 00:00:00-04:00,358.4700012207031,359.9100036621094,357.0,359.1000061035156,137420000,0.0,0.0,^GSPC,S&P 500 Index,0.0017574828595618985,0.008449260230830412
1990-06-21 00:00:00-04:00,359.1000061035156,360.8800048828125,357.6300048828125,360.4700012207031,138570000,0.0,0.0,^GSPC,S&P 500 Index,0.0038150796265723486,0.008475187079066842
1990-06-22 00:00:00-04:00,360.5199890136719,363.20001220703125,355.30999755859375,355.42999267578125,172570000,0.0,0.0,^GSPC,S&P 500 Index,-0.013981769711361003,0.00903838695225659
1990-06-25 00:00:00-04:00,355.4200134277344,356.4100036621094,351.9100036621094,352.30999755859375,133100000,0.0,0.0,^GSPC,S&P 500 Index,-0.008778086209605629,0.008933321097800352
1990-06-26 00:00:00-04:00,352.32000732421875,356.0899963378906,351.8500061035156,352.05999755859375,141420000,0.0,0.0,^GSPC,S&P 500 Index,-0.0007096023437666021,0.00793970321500277
1990-06-27 00:00:00-04:00,352.05999755859375,355.8900146484375,351.2300109863281,355.1400146484375,146620000,0.0,0.0,^GSPC,S&P 500 Index,0.008748557379999244,0.00823914498572072
1990-06-28 00:00:00-04:00,355.1600036621094,357.6300048828125,355.1600036621094,357.6300048828125,136120000,0.0,0.0,^GSPC,S&P 500 Index,0.00701129169248893,0.008414509820492867
1990-06-29 00:00:00-04:00,357.6400146484375,359.0899963378906,357.29998779296875,358.0199890136719,145510000,0.0,0.0,^GSPC,S&P 500 Index,0.0010904681529368965,0.008313094062488039
1990-07-02 00:00:00-04:00,358.0199890136719,359.5799865722656,357.5400085449219,359.5400085449219,130200000,0.0,0.0,^GSPC,S&P 500 Index,0.004245627556823228,0.007887025821451588
1990-07-03 00:00:00-04:00,359.5400085449219,360.7300109863281,359.44000244140625,360.1600036621094,130050000,0.0,0.0,^GSPC,S&P 500 Index,0.0017244120332995383,0.007906849599930698
1990-07-05 00:00:00-04:00,360.1600036621094,360.1600036621094,354.8599853515625,355.67999267578125,128320000,0.0,0.0,^GSPC,S&P 500 Index,-0.01243894641485821,0.0082874521499773
1990-07-06 00:00:00-04:00,355.69000244140625,359.0199890136719,354.6400146484375,358.4200134277344,111730000,0.0,0.0,^GSPC,S&P 500 Index,0.0077036122592668566,0.008471167804858494
1990-07-09 00:00:00-04:00,358.4200134277344,360.04998779296875,358.1099853515625,359.5199890136719,119390000,0.0,0.0,^GSPC,S&P 500 Index,0.003068956935238898,0.008048178980591368
1990-07-10 00:00:00-04:00,359.5199890136719,359.739990234375,356.4100036621094,356.489990234375,147630000,0.0,0.0,^GSPC,S&P 500 Index,-0.008427900734002458,0.008034432834869664
1990-07-11 00:00:00-04:00,356.489990234375,361.2300109863281,356.489990234375,361.2300109863281,162220000,0.0,0.0,^GSPC,S&P 500 Index,0.013296364222840529,0.00808107094880577
1990-07-12 00:00:00-04:00,361.2300109863281,365.4599914550781,360.57000732421875,365.44000244140625,213180000,0.0,0.0,^GSPC,S&P 500 Index,0.011654600467948084,0.008495995328616699
1990-07-13 00:00:00-04:00,365.45001220703125,369.67999267578125,365.45001220703125,367.30999755859375,215600000,0.0,0.0,^GSPC,S&P 500 Index,0.00511710569366941,0.0084594663533061
1990-07-16 00:00:00-04:00,367.30999755859375,369.7799987792969,367.30999755859375,368.95001220703125,149430000,0.0,0.0,^GSPC,S&P 500 Index,0.004464933324271669,0.008500697164437692
1990-07-17 00:00:00-04:00,368.95001220703125,369.3999938964844,364.989990234375,367.5199890136719,176790000,0.0,0.0,^GSPC,S&P 500 Index,-0.003875926673115093,0.007545954841994208
1990-07-18 00:00:00-04:00,367.5199890136719,367.5199890136719,362.95001220703125,364.2200012207031,168760000,0.0,0.0,^GSPC,S&P 500 Index,-0.008979070231867059,0.007860165825354062
1990-07-19 00:00:00-04:00,364.2200012207031,365.32000732421875,361.2900085449219,365.32000732421875,161990000,0.0,0.0,^GSPC,S&P 500 Index,0.003020169402638162,0.007873107281116891
1990-07-20 00:00:00-04:00,365.32000732421875,366.6400146484375,361.5799865722656,361.6099853515625,177810000,0.0,0.0,^GSPC,S&P 500 Index,-0.01015554006973296,0.008212241877126067
1990-07-23 00:00:00-04:00,361.6099853515625,361.6099853515625,350.0899963378906,355.30999755859375,209030000,0.0,0.0,^GSPC,S&P 500 Index,-0.0174220515145449,0.00855364091597734
1990-07-24 00:00:00-04:00,355.30999755859375,356.0899963378906,351.4599914550781,355.7900085449219,181920000,0.0,0.0,^GSPC,S&P 500 Index,0.0013509639177800015,0.008301577215850706
1990-07-25 00:00:00-04:00,355.7900085449219,357.5199890136719,354.79998779296875,357.0899963378906,163530000,0.0,0.0,^GSPC,S&P 500 Index,0.003653806351351152,0.008324744174244678
1990-07-26 00:00:00-04:00,357.0899963378906,357.4700012207031,353.95001220703125,355.9100036621094,155040000,0.0,0.0,^GSPC,S&P 500 Index,-0.0033044685874221713,0.008149087459724353
1990-07-27 00:00:00-04:00,355.8999938964844,355.94000244140625,352.1400146484375,353.44000244140625,149070000,0.0,0.0,^GSPC,S&P 500 Index,-0.006939960089034414,0.008127024427261369
1990-07-30 00:00:00-04:00,353.44000244140625,355.54998779296875,351.1499938964844,355.54998779296875,146470000,0.0,0.0,^GSPC,S&P 500 Index,0.005969854393921725,0.00825139069084664
1990-07-31 00:00:00-04:00,355.54998779296875,357.5400085449219,353.9100036621094,356.1499938964844,175380000,0.0,0.0,^GSPC,S&P 500 Index,0.0016875435919434523,0.0081966423661824
1990-08-01 00:00:00-04:00,356.1499938964844,357.3500061035156,353.82000732421875,355.5199890136719,178260000,0.0,0.0,^GSPC,S&P 500 Index,-0.0017689313312064803,0.008185269707599944
1990-08-02 00:00:00-04:00,355.5199890136719,355.5199890136719,349.7300109863281,351.4800109863281,253090000,0.0,0.0,^GSPC,S&P 500 Index,-0.011363574910518981,0.008106674223002644
1990-08-03 00:00:00-04:00,351.4800109863281,351.4800109863281,338.20001220703125,344.8599853515625,295880000,0.0,0.0,^GSPC,S&P 500 Index,-0.01883471442995699,0.008822750293817577
